"code","habitat","suitability","season","majorimportance"
"AVE110502002","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE110502002","Artificial/Terrestrial - Pastureland","Suitable","Breeding Season","No"
"AVE110502002","Artificial/Terrestrial - Urban Areas",NA,"Breeding Season",NA
"AVE110502002","Grassland - Temperate","Suitable","Breeding Season","Yes"
"AVE110502002","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","No"
"AVE110502002","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Non-Breeding Season","Yes"
"AVE110502002","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable","Non-Breeding Season","No"
"AVE110502002","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)",NA,"Non-Breeding Season",NA
"AVE110502002","Marine Neritic - Estuaries","Suitable","Non-Breeding Season","Yes"
"AVE243110002","Artificial/Terrestrial - Pastureland","Suitable","Breeding Season","No"
"AVE243110002","Artificial/Terrestrial - Pastureland","Suitable","Non-Breeding Season","No"
"AVE243110002","Artificial/Terrestrial - Rural Gardens","Suitable","Breeding Season","No"
"AVE243110002","Artificial/Terrestrial - Rural Gardens","Suitable","Non-Breeding Season","No"
"AVE243110002","Shrubland - Temperate","Suitable","Breeding Season","Yes"
"AVE243110002","Shrubland - Temperate","Suitable","Non-Breeding Season","Yes"
"AVE243110002","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Breeding Season","No"
"AVE243110002","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Non-Breeding Season","No"
"AVE243110002","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE243110002","Grassland - Temperate","Suitable","Non-Breeding Season","No"
"AVE243110001","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE243110001","Shrubland - Temperate","Suitable","Non-Breeding Season","No"
"AVE243110001","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE243110001","Grassland - Temperate","Suitable","Non-Breeding Season","No"
"AVE243110001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable","Breeding Season","Yes"
"AVE243110001","Rocky areas (eg. inland cliffs, mountain peaks)","Suitable","Non-Breeding Season","Yes"
"AVE241001002","Forest - Temperate","Suitable","Breeding Season","No"
"AVE241001002","Savanna - Dry","Suitable","Non-Breeding Season","No"
"AVE241001002","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE241001002","Shrubland - Subtropical/Tropical Moist","Suitable","Non-Breeding Season","No"
"AVE241001002","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE241001002","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable","Non-Breeding Season","No"
"AVE241001002","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Breeding Season","No"
"AVE241001002","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","No"
"AVE241001001","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE241001001","Artificial/Aquatic - Water Storage Areas (over 8ha)","Suitable","Non-Breeding Season","No"
"AVE241001001","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE241001001","Shrubland - Subtropical/Tropical Moist","Suitable","Non-Breeding Season","No"
"AVE241001001","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE241001001","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable","Non-Breeding Season","No"
"AVE241001001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Breeding Season","No"
"AVE241001001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","No"
"AVE241001001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Non-Breeding Season","No"
"AVE241001001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","No"
"AVE241001003","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE241001003","Forest - Subtropical/Tropical Moist Lowland","Suitable","Non-Breeding Season","No"
"AVE241001003","Savanna - Dry","Suitable","Non-Breeding Season","No"
"AVE241001003","Shrubland - Subtropical/Tropical Moist","Suitable","Non-Breeding Season","No"
"AVE241001003","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Breeding Season","No"
"AVE241001003","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","Yes"
"AVE241001003","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Non-Breeding Season","No"
"AVE241001003","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","No"
"AVE241001004","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE241001004","Artificial/Terrestrial - Pastureland","Suitable","Breeding Season","No"
"AVE241001004","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE241001004","Shrubland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE241001004","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE241001004","Grassland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE241001004","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","No"
"AVE241001004","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Non-Breeding Season","No"
"AVE241001004","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Non-Breeding Season","No"
"AVE240402001","Forest - Boreal","Suitable","Resident","No"
"AVE240402001","Forest - Temperate","Suitable","Resident","Yes"
"AVE240402001","Artificial/Terrestrial - Rural Gardens","Suitable","Resident","No"
"AVE240402001","Shrubland - Temperate","Suitable","Resident","No"
"AVE240402001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Resident","No"
"AVE243112003","Forest - Temperate","Suitable","Resident","Yes"
"AVE243112003","Artificial/Terrestrial - Urban Areas","Suitable","Non-Breeding Season","No"
"AVE243112004","Forest - Boreal","Suitable","Resident","Yes"
"AVE243112004","Forest - Temperate","Suitable","Resident","Yes"
"AVE243112001","Forest - Boreal","Suitable","Resident","Yes"
"AVE243112001","Forest - Temperate","Suitable","Resident","No"
"AVE243112002","Forest - Temperate","Suitable","Resident","Yes"
"AVE240607001","Forest - Boreal","Suitable","Breeding Season","No"
"AVE240607001","Forest - Temperate","Suitable","Breeding Season","No"
"AVE240607001","Forest - Temperate","Suitable","Non-Breeding Season","No"
"AVE240607001","Artificial/Terrestrial - Arable Land","Suitable","Breeding Season","No"
"AVE240607001","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE240607001","Artificial/Terrestrial - Plantations","Suitable","Breeding Season","No"
"AVE240607001","Artificial/Terrestrial - Plantations","Suitable","Non-Breeding Season","No"
"AVE240607001","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE240607001","Shrubland - Temperate","Suitable","Non-Breeding Season","No"
"AVE240607001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Breeding Season","No"
"AVE240607001","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Non-Breeding Season","No"
"AVE240607001","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE240607001","Grassland - Temperate","Suitable","Non-Breeding Season","No"
"AVE242605001","Forest - Temperate","Suitable","Breeding Season","Yes"
"AVE242605001","Artificial/Terrestrial - Arable Land","Suitable","Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Plantations","Suitable","Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Plantations","Suitable","Non-Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Rural Gardens","Suitable","Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Rural Gardens","Suitable","Non-Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Urban Areas","Suitable","Breeding Season","No"
"AVE242605001","Artificial/Terrestrial - Urban Areas","Suitable","Non-Breeding Season","No"
"AVE242605001","Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level","Suitable","Passage","No"
"AVE242605001","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE242605001","Shrubland - Subtropical/Tropical Moist","Suitable","Non-Breeding Season","No"
"AVE242605001","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE242605001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Breeding Season","Yes"
"AVE242605001","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Non-Breeding Season","Yes"
"AVE242605002","Forest - Temperate","Suitable","Breeding Season","Yes"
"AVE242605002","Forest - Temperate","Suitable","Non-Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Arable Land","Suitable","Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Plantations","Suitable","Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Plantations","Suitable","Non-Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Rural Gardens","Suitable","Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Rural Gardens","Suitable","Non-Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Urban Areas","Suitable","Breeding Season","No"
"AVE242605002","Artificial/Terrestrial - Urban Areas","Suitable","Non-Breeding Season","No"
"AVE242605002","Forest - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE242605002","Forest - Subtropical/Tropical Moist Lowland","Suitable","Non-Breeding Season","No"
"AVE242605002","Shrubland - Temperate","Suitable","Breeding Season","Yes"
"AVE242605002","Shrubland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE242605002","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Non-Breeding Season","No"
"AVE242605003","Forest - Boreal","Suitable","Breeding Season","No"
"AVE242605003","Marine Intertidal - Salt Marshes (Emergent Grasses)","Suitable","Non-Breeding Season","No"
"AVE242605003","Forest - Temperate","Suitable","Breeding Season","No"
"AVE242605003","Artificial/Terrestrial - Arable Land","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Terrestrial - Plantations","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Terrestrial - Rural Gardens","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Terrestrial - Urban Areas","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Aquatic - Aquaculture Ponds","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Aquatic - Irrigated Land (includes irrigation channels)","Suitable","Non-Breeding Season","No"
"AVE242605003","Artificial/Aquatic - Canals and Drainage Channels, Ditches","Suitable","Non-Breeding Season","No"
"AVE242605003","Shrubland - Boreal","Suitable","Breeding Season","No"
"AVE242605003","Shrubland - Temperate","Suitable","Breeding Season","No"
"AVE242605003","Shrubland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE242605003","Shrubland - Subtropical/Tropical Moist","Suitable","Non-Breeding Season","No"
"AVE242605003","Shrubland - Mediterranean-type Shrubby Vegetation","Suitable","Non-Breeding Season","No"
"AVE242605003","Grassland - Tundra","Suitable","Breeding Season","No"
"AVE242605003","Grassland - Temperate","Suitable","Breeding Season","No"
"AVE242605003","Grassland - Subtropical/Tropical Dry","Suitable","Non-Breeding Season","No"
"AVE242605003","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable","Non-Breeding Season","No"
"AVE242605003","Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls)","Suitable","Non-Breeding Season","No"
"AVE242605003","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Non-Breeding Season","No"
"AVE242605003","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Non-Breeding Season","No"
"AVE242605003","Wetlands (inland) - Freshwater Springs and Oases","Suitable","Non-Breeding Season","No"
"AVE110505001","Marine Intertidal - Salt Marshes (Emergent Grasses)","Suitable","Non-Breeding Season","No"
"AVE110505001","Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable","Non-Breeding Season","No"
"AVE110505001","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable","Non-Breeding Season","No"
"AVE110505001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","Yes"
"AVE110505001","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Non-Breeding Season","No"
"AVE010106002","Marine Intertidal - Mud Flats and Salt Flats","Suitable","Non-Breeding Season","No"
"AVE010106002","Marine Intertidal - Salt Marshes (Emergent Grasses)","Suitable","Non-Breeding Season","No"
"AVE010106002","Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Suitable","Non-Breeding Season","No"
"AVE010106002","Marine Coastal/Supratidal - Coastal Freshwater Lakes","Suitable","Non-Breeding Season","No"
"AVE010106002","Grassland - Subtropical/Tropical Seasonally Wet/Flooded","Suitable","Non-Breeding Season","No"
"AVE010106002","Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools","Suitable","Breeding Season","No"
"AVE010106002","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","No"
"AVE010106002","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","No"
"AVE010106002","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","No"
"AVE010106002","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Breeding Season","No"
"AVE010106002","Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha)","Suitable","Breeding Season","No"
"AVE010106002","Marine Neritic - Estuaries","Suitable","Non-Breeding Season","No"
"AVE010106001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Breeding Season","Yes"
"AVE010106001","Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands","Suitable","Non-Breeding Season","Yes"
"AVE010106001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","Yes"
"AVE010106001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Non-Breeding Season","Yes"
"AVE010108001","Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Suitable","Breeding Season","No"
"AVE010108001","Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes","Suitable","Non-Breeding Season","No"
"AVE010108001","Artificial/Aquatic - Salt Exploitation Sites","Suitable","Breeding Season","No"
"AVE010108001","Artificial/Aquatic - Salt Exploitation Sites","Suitable","Non-Breeding Season","No"
"AVE010108001","Artificial/Aquatic - Seasonally Flooded Agricultural Land","Suitable","Non-Breeding Season","Yes"
"AVE010108001","Wetlands (inland) - Permanent Inland Deltas","Suitable","Breeding Season","Yes"
"AVE010108001","Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools","Suitable","Breeding Season","No"
"AVE010108001","Wetlands (inland) - Permanent Saline, Brackish or Alkaline Marshes/Pools","Suitable","Non-Breeding Season","No"
"AVE010108001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","No"
"AVE010108001","Wetlands (inland) - Permanent Freshwater Lakes (over 8ha)","Suitable","Non-Breeding Season","No"
"AVE010108001","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable","Breeding Season","Yes"
"AVE010108001","Wetlands (inland) - Seasonal/Intermittent Freshwater Lakes (over 8ha)","Suitable","Non-Breeding Season","Yes"
"AVE010108001","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Breeding Season","No"
"AVE010108001","Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha)","Suitable","Non-Breeding Season","No"
